id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
390,589.0,0,0,38.0,4,0.0,1,1.0,0,187800.63,0
391,816.0,1,0,49.0,0,97036.22,2,1.0,0,152450.84,0
392,825.0,0,1,30.0,5,0.0,2,0.0,1,9751.03,0
393,512.0,0,0,34.0,6,0.0,2,1.0,1,88827.31,0
394,651.0,2,1,38.0,6,0.0,2,1.0,0,120853.83,0
395,639.0,0,0,48.0,6,133936.15,1,1.0,1,125083.53,1
396,663.0,2,1,37.0,2,0.0,2,1.0,0,131167.94,0
397,531.0,0,0,53.0,4,0.0,1,0.0,0,77203.72,1
398,727.0,1,0,47.0,10,135869.93,1,1.0,1,74898.8,1
399,676.0,0,1,38.0,1,116320.88,1,1.0,1,130529.13,0
400,579.0,1,0,52.0,7,123906.94,1,1.0,0,83700.96,1
401,679.0,0,1,33.0,7,0.0,2,0.0,1,167984.99,0
402,818.0,2,0,31.0,10,115557.26,1,1.0,1,176713.27,0
403,692.0,0,0,50.0,4,123070.89,2,0.0,1,99444.02,0
404,850.0,2,1,33.0,4,0.0,2,1.0,0,145089.64,0
405,681.0,0,1,48.0,6,154409.74,3,1.0,0,49324.03,1
406,745.0,0,1,34.0,9,121063.9,1,1.0,0,145560.98,0
407,592.0,0,0,28.0,9,0.0,2,1.0,0,176885.79,0
408,594.0,2,1,39.0,4,0.0,1,0.0,1,122433.09,0
409,527.0,0,1,53.0,8,0.0,1,1.0,1,51711.57,0
410,774.0,0,0,42.0,3,137781.65,1,1.0,0,199316.19,0
411,742.0,0,0,39.0,4,0.0,1,0.0,1,180066.59,0
412,738.0,0,1,37.0,2,126589.12,1,1.0,1,142331.85,0
413,547.0,0,0,42.0,0,0.0,2,1.0,1,148750.16,0
414,638.0,0,0,56.0,4,0.0,1,1.0,0,189414.74,1
415,850.0,2,1,33.0,9,0.0,2,1.0,0,181177.9,0
416,648.0,0,1,59.0,9,0.0,1,1.0,1,173617.09,0
417,708.0,0,1,40.0,9,0.0,2,1.0,1,152295.62,0
418,731.0,0,0,49.0,4,108407.99,1,1.0,0,79042.72,0
419,681.0,0,1,42.0,3,0.0,2,1.0,1,176495.57,0
420,603.0,2,1,38.0,9,0.0,1,1.0,0,87412.24,0
421,569.0,1,1,43.0,4,121537.42,2,1.0,1,171708.59,0
422,625.0,0,0,55.0,1,0.0,2,1.0,1,125762.99,0
423,540.0,1,1,46.0,4,104449.8,1,1.0,0,35179.18,0
424,721.0,0,0,38.0,3,140720.93,1,1.0,1,62370.67,0
425,628.0,2,0,49.0,8,152926.85,1,1.0,0,54865.84,1
426,554.0,0,0,32.0,4,119278.01,2,0.0,1,147635.33,0
427,725.0,0,1,37.0,7,92896.06,1,1.0,1,125762.98,0
428,681.0,0,1,35.0,6,0.0,2,1.0,1,149535.75,0
429,696.0,0,0,39.0,7,104450.94,1,1.0,0,94722.66,0
430,726.0,0,1,49.0,5,0.0,2,1.0,0,111307.98,0
431,725.0,0,1,36.0,1,0.0,2,1.0,0,147878.05,0
432,597.0,0,1,31.0,5,168085.93,1,1.0,1,127022.83,0
433,686.0,0,0,41.0,8,0.0,2,1.0,1,98175.74,0
434,741.0,0,0,40.0,1,0.0,1,1.0,0,131886.46,0
435,637.0,0,0,27.0,2,0.0,1,0.0,1,160129.99,0
436,477.0,0,1,33.0,3,0.0,2,1.0,0,92615.83,0
437,583.0,0,1,39.0,6,0.0,2,1.0,1,113597.64,0
438,680.0,0,1,36.0,7,0.0,1,1.0,1,109895.16,1
439,582.0,0,1,33.0,5,146266.0,1,0.0,1,72970.93,0
440,678.0,0,1,43.0,5,125860.2,1,1.0,0,28149.06,0
441,596.0,0,0,23.0,6,85915.09,1,0.0,0,141914.96,0
442,721.0,0,0,40.0,9,0.0,1,1.0,0,166697.01,1
443,443.0,0,0,35.0,9,0.0,2,1.0,0,129031.19,0
444,687.0,2,1,27.0,8,0.0,2,1.0,0,74850.84,0
445,773.0,2,1,24.0,5,0.0,1,1.0,1,122487.11,0
446,646.0,1,0,39.0,5,97331.19,2,0.0,0,93716.38,1
447,562.0,0,1,29.0,8,0.0,2,1.0,1,25858.68,0
448,663.0,2,0,27.0,5,0.0,2,1.0,0,171763.67,0
449,850.0,0,0,55.0,10,98488.08,2,1.0,0,155879.57,0
450,520.0,1,1,32.0,6,121016.23,1,1.0,0,83335.78,0
451,603.0,0,1,49.0,4,180614.04,1,0.0,1,523.0,0
452,754.0,0,1,37.0,0,95858.51,1,1.0,1,71754.87,0
453,683.0,2,1,30.0,8,0.0,2,1.0,0,1557.82,0
454,758.0,1,1,31.0,3,109166.54,1,1.0,1,51364.56,0
455,689.0,0,1,37.0,0,0.0,3,0.0,1,72778.22,0
456,678.0,0,0,43.0,2,0.0,2,1.0,0,126469.09,0
457,521.0,0,0,34.0,7,0.0,2,1.0,1,48505.1,0
458,611.0,0,0,67.0,4,0.0,2,0.0,1,177747.03,0
459,732.0,2,1,31.0,4,0.0,2,1.0,0,124596.63,0
460,683.0,1,1,64.0,3,101514.76,2,1.0,0,166650.32,1
461,683.0,2,1,40.0,3,0.0,1,1.0,1,176768.25,1
462,652.0,2,1,29.0,7,0.0,1,1.0,0,28257.34,0
463,646.0,0,1,45.0,3,134498.54,1,1.0,0,162599.51,1
464,580.0,0,1,37.0,4,149961.11,1,1.0,1,53511.94,0
465,731.0,0,0,29.0,8,0.0,2,0.0,1,82336.73,0
466,762.0,2,1,41.0,7,0.0,2,0.0,1,93738.54,0
467,580.0,0,0,33.0,4,145061.73,1,1.0,0,106070.58,0
468,729.0,0,1,38.0,8,0.0,2,0.0,1,162865.99,0
469,637.0,0,0,38.0,8,0.0,2,1.0,1,141501.66,0
470,684.0,0,0,36.0,1,0.0,1,1.0,1,136398.9,0
471,710.0,0,1,31.0,6,0.0,2,1.0,1,121525.48,0
472,574.0,2,1,39.0,1,95128.86,1,1.0,0,126812.63,0
473,447.0,0,0,40.0,8,0.0,2,1.0,1,151815.76,0
474,592.0,0,0,36.0,2,116323.73,1,0.0,1,92647.72,0
475,616.0,0,0,37.0,8,0.0,2,0.0,1,167636.15,0
476,497.0,1,1,24.0,6,111769.14,2,1.0,1,55859.27,0
477,685.0,0,0,35.0,7,0.0,2,1.0,1,38015.65,0
478,579.0,0,0,30.0,2,0.0,2,1.0,0,103560.98,0
479,689.0,0,1,33.0,9,0.0,2,0.0,0,72927.68,0
480,656.0,0,0,24.0,2,0.0,2,1.0,0,177747.03,0
481,758.0,0,1,31.0,5,0.0,1,1.0,1,153352.19,0
482,638.0,0,1,27.0,7,0.0,2,1.0,1,109890.69,0
483,550.0,0,0,40.0,7,0.0,2,1.0,0,54018.93,0
484,766.0,1,1,32.0,3,122453.97,2,1.0,0,54869.54,0
485,762.0,0,0,26.0,6,130428.78,3,1.0,0,173365.89,1
486,683.0,2,1,40.0,9,0.0,2,1.0,0,125957.76,0
487,601.0,2,0,41.0,3,0.0,1,1.0,0,54342.83,1
488,723.0,2,1,54.0,6,137260.78,1,1.0,1,94415.6,0
489,667.0,0,0,21.0,7,0.0,2,1.0,1,193009.21,0
490,667.0,0,1,31.0,1,122277.87,1,1.0,1,33823.5,0
491,728.0,0,1,35.0,6,0.0,2,1.0,0,60905.51,0
492,651.0,2,1,38.0,3,0.0,1,1.0,1,88840.25,0
493,653.0,2,0,31.0,8,0.0,1,1.0,0,27341.77,0
494,537.0,0,1,33.0,3,126821.68,1,1.0,0,161322.72,0
495,718.0,0,0,33.0,9,0.0,2,1.0,1,49594.02,0
496,610.0,0,1,42.0,3,113939.36,2,0.0,0,127433.47,0
497,681.0,2,1,32.0,3,0.0,1,0.0,1,101138.85,0
498,648.0,0,1,38.0,4,0.0,1,1.0,1,149853.89,0
499,580.0,2,0,57.0,7,136820.99,1,0.0,1,108528.74,0
500,542.0,0,1,34.0,3,0.0,2,1.0,1,124777.14,0
501,609.0,0,0,42.0,9,0.0,1,1.0,0,106.67,1
502,722.0,0,1,28.0,0,0.0,2,1.0,1,167909.52,0
503,741.0,0,0,40.0,5,0.0,2,1.0,0,126471.19,0
504,678.0,2,1,34.0,10,135096.58,1,1.0,1,133653.38,0
505,694.0,0,1,39.0,7,0.0,2,1.0,1,73334.43,0
506,704.0,0,1,34.0,4,109472.81,1,1.0,1,70532.4,0
507,633.0,0,0,38.0,2,111098.85,1,1.0,1,52615.62,0
508,705.0,0,1,32.0,3,88915.85,1,1.0,1,49089.36,0
509,645.0,0,1,44.0,10,127536.44,2,0.0,1,166707.22,0
510,619.0,2,0,37.0,4,0.0,2,0.0,0,163423.8,0
511,569.0,0,1,33.0,10,0.0,2,1.0,1,117431.1,0
512,535.0,0,0,35.0,7,121818.26,1,1.0,1,82936.64,0
513,663.0,0,1,48.0,8,154969.79,1,1.0,0,87985.2,0
514,706.0,1,1,48.0,1,121898.58,1,1.0,1,147720.27,1
515,718.0,0,0,29.0,9,125385.49,1,0.0,0,92916.54,1
516,593.0,1,1,31.0,8,115095.58,2,1.0,0,123982.14,0
517,591.0,0,1,34.0,9,0.0,2,1.0,0,61936.1,0
518,703.0,0,0,38.0,4,0.0,2,0.0,0,157517.95,0
519,744.0,0,1,35.0,1,0.0,1,0.0,1,16081.62,0
520,772.0,0,1,28.0,7,0.0,2,1.0,1,91881.29,0
521,781.0,0,1,29.0,9,0.0,1,0.0,0,172097.4,0
522,630.0,1,1,51.0,4,163894.35,1,0.0,0,27330.59,1
523,701.0,1,0,19.0,6,151675.65,1,1.0,0,173784.04,0
524,697.0,0,0,38.0,1,161807.18,1,0.0,0,123954.15,0
525,718.0,0,0,28.0,8,0.0,2,1.0,0,94774.47,0
526,706.0,0,1,33.0,1,0.0,2,0.0,1,127569.8,0
527,728.0,0,1,54.0,5,0.0,2,1.0,1,4493.12,0
528,743.0,1,1,38.0,5,38848.19,2,1.0,0,38308.34,0
529,428.0,1,0,32.0,3,129248.11,2,1.0,1,42862.82,0
530,539.0,1,0,38.0,3,138731.95,2,1.0,1,32262.28,0
531,850.0,0,1,26.0,10,0.0,1,0.0,1,120107.67,0
532,757.0,2,0,30.0,1,160980.03,1,1.0,1,123866.43,0
533,678.0,0,0,32.0,9,0.0,2,0.0,0,99836.89,0
534,586.0,1,1,33.0,5,176511.08,1,1.0,0,176511.08,0
535,488.0,2,0,33.0,6,125845.66,1,0.0,0,181204.5,0
536,726.0,0,1,36.0,4,132057.92,2,1.0,1,34743.98,0
537,666.0,0,1,33.0,3,148887.06,1,1.0,1,169871.16,0
538,705.0,1,0,51.0,0,169743.03,1,0.0,1,48990.59,0
539,535.0,0,0,37.0,7,116248.88,1,1.0,1,181850.74,0
540,639.0,2,1,36.0,1,150329.15,1,1.0,0,163989.66,0
541,522.0,1,1,39.0,9,114715.71,1,1.0,0,176780.39,1
542,453.0,1,0,32.0,2,117413.95,1,0.0,1,182372.35,1
543,770.0,1,1,45.0,4,110765.68,1,1.0,0,26163.74,0
544,686.0,0,0,40.0,8,0.0,2,1.0,1,131501.42,0
545,639.0,0,0,39.0,7,160903.2,2,1.0,1,160835.3,0
546,715.0,2,0,37.0,9,128743.55,1,0.0,1,114793.45,0
547,643.0,0,1,44.0,7,98635.77,1,1.0,1,126726.33,0
548,695.0,0,0,34.0,8,0.0,2,0.0,0,198055.94,0
549,631.0,0,0,33.0,1,0.0,1,1.0,0,58043.02,0
550,610.0,0,1,34.0,7,0.0,2,1.0,1,96981.02,0
551,656.0,1,0,46.0,9,114088.2,1,1.0,0,183576.01,1
552,707.0,0,1,36.0,6,0.0,1,0.0,0,98810.78,1
553,646.0,0,1,43.0,5,71063.94,1,1.0,0,90905.85,0
554,531.0,2,1,23.0,2,136815.64,1,1.0,1,170041.95,0
555,679.0,2,1,32.0,10,0.0,2,1.0,0,94888.6,0
556,850.0,0,0,29.0,1,0.0,1,1.0,1,199775.67,1
557,521.0,0,1,37.0,5,0.0,2,1.0,1,152740.16,0
558,562.0,1,1,37.0,4,139822.11,2,1.0,0,146219.9,0
559,635.0,1,0,34.0,9,82498.14,2,1.0,0,9241.83,0
560,612.0,0,0,29.0,5,0.0,1,1.0,1,48108.72,0
561,719.0,2,1,29.0,3,106070.89,2,0.0,1,101617.43,0
562,679.0,0,1,43.0,4,0.0,1,1.0,0,134600.53,1
563,662.0,0,1,43.0,1,0.0,2,1.0,1,176913.42,0
564,618.0,2,1,33.0,7,0.0,2,1.0,0,100929.59,0
565,635.0,0,1,32.0,6,0.0,2,1.0,1,53511.28,0
566,641.0,0,0,32.0,5,0.0,2,0.0,0,187734.96,0
567,652.0,0,1,51.0,7,0.0,2,1.0,0,159742.57,1
568,714.0,0,0,40.0,5,76651.11,2,0.0,1,180598.46,0
569,659.0,0,1,38.0,6,0.0,1,1.0,0,187980.23,0
570,758.0,1,1,28.0,6,161274.95,2,1.0,1,184524.84,0
571,742.0,0,0,40.0,1,109848.6,1,0.0,1,42012.55,0
572,677.0,0,0,35.0,3,102768.91,1,1.0,0,92887.33,0
573,501.0,1,1,40.0,8,114634.63,1,0.0,0,126535.92,0
574,602.0,2,1,42.0,6,0.0,2,1.0,0,179655.87,0
575,774.0,0,1,32.0,5,0.0,2,0.0,0,10604.48,0
576,707.0,0,0,26.0,4,66573.17,1,1.0,1,62768.8,0
577,585.0,0,1,48.0,3,0.0,2,1.0,0,9902.39,0
578,678.0,0,1,29.0,6,0.0,2,0.0,0,152290.28,0
579,735.0,0,0,31.0,1,123379.43,1,1.0,1,126731.57,0
580,718.0,2,0,49.0,1,0.0,1,0.0,0,55825.41,1
581,692.0,0,0,27.0,1,0.0,1,0.0,0,7900.46,0
582,704.0,0,0,43.0,3,0.0,1,1.0,0,2465.8,0
583,683.0,0,0,40.0,8,0.0,1,1.0,0,163629.47,1
584,527.0,0,0,26.0,4,0.0,2,1.0,0,187534.71,0
585,641.0,0,0,33.0,3,0.0,2,0.0,1,100834.82,0
586,596.0,1,1,36.0,6,115084.32,1,0.0,1,72678.75,0
587,590.0,0,1,29.0,5,0.0,1,1.0,1,51907.72,0
588,616.0,0,0,31.0,3,0.0,1,1.0,0,136909.87,1
589,510.0,0,1,27.0,2,132746.2,1,1.0,0,105433.53,0
590,567.0,0,1,33.0,5,0.0,2,0.0,1,151317.27,0
591,571.0,0,1,44.0,7,116622.73,1,1.0,0,100835.19,0
592,758.0,1,0,48.0,7,145537.21,1,1.0,0,143317.43,1
593,641.0,0,1,26.0,10,0.0,2,0.0,1,161857.94,0
594,698.0,1,1,43.0,1,137852.19,2,1.0,0,163487.9,0
595,559.0,0,0,35.0,8,0.0,2,1.0,0,152417.79,0
596,578.0,1,1,45.0,1,108883.29,1,1.0,0,27914.95,0
597,699.0,1,1,53.0,4,117640.39,1,0.0,1,111307.98,0
598,544.0,0,1,47.0,2,165438.26,1,1.0,1,79734.23,1
599,599.0,1,0,40.0,4,141573.55,1,1.0,1,167723.25,0
600,651.0,0,0,55.0,4,0.0,1,1.0,0,80591.49,1
601,523.0,0,0,73.0,7,0.0,1,0.0,0,130883.9,1
602,753.0,0,0,40.0,5,0.0,2,1.0,0,92712.97,0
603,731.0,1,0,47.0,2,100252.54,1,1.0,0,162860.96,1
604,716.0,0,1,35.0,6,0.0,2,1.0,1,103557.88,0
605,619.0,0,0,26.0,9,0.0,1,1.0,1,149583.67,0
606,648.0,0,0,19.0,5,0.0,2,1.0,1,55500.17,0
607,553.0,0,0,26.0,4,160549.33,1,1.0,0,157871.97,1
608,710.0,0,1,37.0,4,0.0,1,1.0,0,62454.01,0
609,619.0,2,1,20.0,2,135827.33,1,1.0,0,121102.9,0
610,709.0,2,0,39.0,9,0.0,2,1.0,0,180622.02,0
611,646.0,0,1,24.0,1,0.0,2,0.0,0,92612.88,0
612,705.0,2,0,25.0,5,0.0,2,1.0,1,28690.9,0
613,592.0,0,1,44.0,5,0.0,2,1.0,1,171049.76,0
614,582.0,1,0,54.0,6,98373.26,1,0.0,1,199005.88,1
615,564.0,0,0,44.0,8,0.0,1,1.0,0,121485.1,0
616,588.0,0,1,47.0,6,0.0,1,1.0,1,176904.45,1
617,703.0,2,0,37.0,8,92472.1,2,1.0,1,126434.61,0
618,565.0,2,1,32.0,1,0.0,2,0.0,1,172665.16,0
619,704.0,2,0,38.0,0,0.0,2,0.0,0,160523.73,0
620,835.0,1,0,30.0,9,134366.42,2,1.0,0,68343.53,0
621,755.0,0,0,29.0,4,116536.43,2,0.0,1,139494.75,0
622,678.0,0,1,36.0,9,0.0,2,1.0,0,112585.19,0
623,505.0,0,1,35.0,7,116932.59,1,1.0,0,91092.84,1
624,850.0,0,0,38.0,6,0.0,1,1.0,0,161064.29,0
625,659.0,1,0,35.0,7,91857.52,1,1.0,0,132468.92,1
626,752.0,1,1,44.0,9,72664.9,1,1.0,0,81602.42,0
627,633.0,0,1,37.0,6,0.0,2,0.0,1,71433.88,0
628,850.0,0,0,34.0,4,154251.67,2,1.0,1,115668.53,0
629,574.0,0,1,34.0,3,0.0,2,1.0,0,8559.66,0
630,736.0,1,1,37.0,8,170840.08,1,1.0,0,103697.57,0
631,684.0,0,0,40.0,7,0.0,1,1.0,1,173952.5,1
632,619.0,0,0,32.0,5,0.0,2,1.0,1,65375.41,0
633,646.0,1,0,48.0,9,110153.27,1,1.0,0,187943.6,1
634,838.0,1,0,40.0,1,108894.07,1,1.0,0,93348.74,1
635,599.0,1,0,43.0,8,118079.33,1,1.0,1,178667.77,0
636,615.0,2,1,31.0,6,81818.49,1,1.0,1,169149.38,0
637,645.0,0,1,28.0,1,0.0,1,0.0,1,101693.83,0
638,724.0,0,0,42.0,5,83888.54,1,0.0,0,34121.81,0
639,688.0,2,0,33.0,3,96949.85,1,1.0,0,136301.1,0
640,626.0,0,0,40.0,3,123401.43,1,1.0,0,127825.25,1
641,578.0,0,0,27.0,9,0.0,2,1.0,1,126838.7,0
642,714.0,1,0,52.0,9,71187.24,1,1.0,1,140947.05,1
643,564.0,0,0,27.0,2,0.0,2,0.0,0,52321.04,0
644,628.0,0,0,41.0,10,0.0,2,1.0,0,54530.51,0
645,757.0,1,1,33.0,5,127536.44,1,1.0,0,42143.61,0
646,850.0,0,1,48.0,1,127992.75,1,0.0,0,59650.11,0
647,732.0,0,0,50.0,9,113980.21,1,1.0,1,6985.34,0
648,542.0,1,1,37.0,3,122949.14,2,1.0,1,160131.58,0
649,685.0,0,0,47.0,10,0.0,2,0.0,0,194998.34,0
650,714.0,0,0,32.0,2,0.0,2,1.0,1,129956.13,0
651,691.0,2,1,29.0,9,0.0,1,1.0,0,51987.99,1
652,667.0,0,0,37.0,6,127637.65,1,0.0,0,172576.92,0
653,696.0,0,1,32.0,5,0.0,2,0.0,0,133686.01,0
654,548.0,0,1,33.0,7,83442.98,1,1.0,1,111622.76,0
655,595.0,0,1,40.0,6,0.0,2,0.0,1,169921.11,0
656,748.0,0,0,27.0,1,142557.11,1,0.0,1,174815.54,1
657,545.0,0,0,44.0,6,136425.18,1,1.0,1,81102.81,0
658,714.0,0,1,35.0,2,0.0,2,0.0,1,74850.97,0
659,613.0,2,0,30.0,1,0.0,2,1.0,0,173495.77,0
660,655.0,0,1,42.0,3,0.0,2,0.0,0,130866.95,0
661,633.0,2,0,40.0,10,150507.21,1,0.0,1,84699.56,0
662,599.0,1,0,35.0,1,114327.67,1,0.0,0,124095.69,1
663,769.0,2,1,29.0,6,0.0,2,1.0,1,180862.26,0
664,615.0,0,1,37.0,4,0.0,2,0.0,0,99347.8,0
665,589.0,1,1,58.0,2,155735.55,1,1.0,0,198446.12,1
666,715.0,2,0,38.0,3,0.0,2,1.0,1,53843.71,0
667,599.0,0,0,38.0,7,0.0,2,0.0,1,131736.23,0
668,434.0,2,1,22.0,6,0.0,1,1.0,0,106981.03,0
669,636.0,0,0,44.0,3,0.0,1,1.0,0,1375.46,1
670,639.0,0,1,27.0,6,0.0,2,1.0,0,186825.51,0
671,619.0,0,0,37.0,8,0.0,2,1.0,0,162858.29,1
672,744.0,1,0,27.0,5,123916.67,1,0.0,1,140138.95,1
673,544.0,0,1,37.0,10,0.0,2,1.0,1,149970.59,0
674,733.0,1,0,23.0,8,132436.6,2,1.0,0,180598.46,0
675,560.0,0,0,30.0,6,0.0,2,0.0,0,88827.31,0
676,595.0,1,0,25.0,0,106570.34,2,0.0,1,177025.79,0
677,588.0,1,1,32.0,9,102772.67,1,1.0,0,66119.07,1
678,587.0,0,1,34.0,2,0.0,2,1.0,1,77965.67,0
679,437.0,0,0,41.0,10,0.0,2,1.0,0,136886.86,0
680,726.0,1,0,58.0,10,137795.57,1,1.0,1,86041.02,1
681,690.0,0,0,35.0,9,107944.33,1,1.0,0,48478.47,0
682,726.0,0,0,40.0,5,0.0,2,1.0,1,50485.7,0
683,682.0,0,1,32.0,8,141252.18,1,1.0,1,146715.07,0
684,635.0,0,0,38.0,7,118627.85,1,1.0,1,127949.95,0
685,627.0,0,0,36.0,3,144851.94,1,1.0,0,79555.76,0
686,556.0,0,1,38.0,1,0.0,2,1.0,0,127543.81,0
687,678.0,2,0,37.0,7,0.0,1,1.0,1,164886.64,0
688,747.0,2,0,59.0,6,112070.79,3,1.0,0,182364.8,0
689,747.0,0,0,50.0,8,111096.89,1,1.0,1,113557.54,0
690,496.0,0,0,40.0,8,92476.88,1,0.0,0,83247.19,1
691,556.0,0,1,36.0,3,0.0,2,1.0,0,52525.15,0
692,754.0,0,1,36.0,7,139070.51,1,1.0,0,166677.35,0
693,627.0,0,0,20.0,1,0.0,2,1.0,0,103787.28,1
694,705.0,0,1,39.0,3,0.0,2,0.0,0,129576.99,0
695,775.0,1,1,49.0,7,130142.79,1,1.0,0,171070.58,1
696,633.0,0,0,34.0,7,139562.05,1,1.0,1,61636.22,0
697,652.0,0,1,39.0,8,0.0,2,1.0,1,66462.23,0
698,613.0,1,1,38.0,9,79871.64,2,0.0,1,59354.24,0
699,676.0,2,1,36.0,9,0.0,2,1.0,0,125921.19,0
700,624.0,2,0,38.0,9,0.0,2,1.0,1,109172.88,0
701,612.0,0,1,35.0,9,0.0,2,1.0,1,9641.4,0
702,633.0,0,1,37.0,5,0.0,2,1.0,0,167551.06,0
703,651.0,0,1,32.0,3,0.0,2,1.0,0,83681.97,0
704,653.0,1,1,41.0,2,92350.37,1,1.0,1,136435.75,0
705,415.0,0,1,32.0,5,145807.59,2,1.0,0,3064.65,0
706,758.0,1,1,29.0,1,155994.15,1,0.0,1,60728.89,0
707,762.0,0,1,28.0,8,0.0,2,0.0,0,182547.04,0
708,596.0,1,1,32.0,3,122552.51,1,0.0,0,102520.76,0
709,587.0,0,1,31.0,2,0.0,2,1.0,0,165562.92,0
710,782.0,2,0,41.0,4,0.0,3,0.0,0,132943.88,1
711,684.0,0,1,21.0,4,0.0,2,1.0,1,120151.56,0
712,613.0,0,1,28.0,4,0.0,2,1.0,0,141798.98,0
713,680.0,0,1,44.0,5,0.0,2,1.0,0,156424.4,0
714,786.0,0,1,38.0,4,0.0,1,0.0,1,87363.56,0
715,714.0,0,0,46.0,3,0.0,1,1.0,1,131177.22,0
716,635.0,0,1,37.0,3,0.0,2,0.0,0,91086.73,0
717,713.0,0,0,43.0,1,0.0,2,1.0,1,139919.38,0
718,769.0,0,0,36.0,6,0.0,1,1.0,0,71492.28,0
719,693.0,1,0,36.0,5,138178.41,2,1.0,0,163666.85,0
720,673.0,0,1,30.0,1,64097.75,2,1.0,1,77783.35,0
721,737.0,1,0,33.0,7,142400.28,3,0.0,1,110317.73,1
722,631.0,2,0,33.0,3,0.0,2,1.0,1,168607.74,0
723,712.0,1,0,40.0,9,109308.79,1,1.0,1,120115.5,0
724,619.0,1,1,54.0,3,126444.08,1,1.0,1,94738.54,1
725,773.0,0,1,41.0,4,0.0,2,1.0,0,122925.4,0
726,679.0,1,1,46.0,3,133964.3,1,1.0,0,52876.41,1
727,614.0,2,1,66.0,3,0.0,1,1.0,0,180082.7,0
728,683.0,0,1,45.0,3,178820.91,1,1.0,0,177614.17,0
729,549.0,0,1,27.0,8,0.0,2,1.0,0,63846.27,0
730,529.0,0,1,38.0,1,136815.64,1,1.0,1,146388.85,0
731,537.0,0,0,31.0,2,112212.14,1,1.0,1,91406.62,0
732,708.0,0,1,59.0,2,0.0,1,1.0,1,179673.11,0
733,695.0,1,0,37.0,6,136825.34,2,0.0,1,182750.24,0
734,699.0,1,1,27.0,9,94684.27,2,1.0,0,88783.59,0
735,631.0,2,1,36.0,10,0.0,1,0.0,0,645.61,0
736,627.0,1,0,51.0,8,107494.86,2,1.0,0,140937.91,1
737,620.0,0,0,28.0,9,71902.52,1,0.0,1,190208.23,0
738,731.0,1,1,48.0,1,122550.03,1,1.0,0,82662.98,0
739,637.0,0,1,36.0,9,132739.26,2,0.0,0,174667.65,1
740,589.0,0,0,40.0,10,163548.07,1,0.0,1,114539.67,1
741,679.0,0,1,37.0,7,0.0,2,1.0,0,88947.62,0
742,706.0,0,0,35.0,4,0.0,2,0.0,0,53311.03,0
743,729.0,1,0,32.0,3,131344.52,1,1.0,1,67830.2,0
744,628.0,0,0,38.0,9,0.0,1,1.0,1,50390.98,0
745,590.0,2,1,28.0,5,0.0,2,0.0,1,135655.29,0
746,697.0,0,1,33.0,9,0.0,2,1.0,1,57323.0,0
747,575.0,0,0,52.0,9,0.0,1,0.0,0,154559.28,1
748,680.0,2,0,29.0,4,141234.98,1,1.0,1,114749.64,0
749,637.0,0,0,44.0,3,119794.67,1,0.0,1,51387.1,0
750,615.0,1,0,60.0,8,123378.2,1,1.0,1,188377.21,1
751,738.0,0,1,54.0,3,130483.95,1,1.0,0,120586.32,1
752,707.0,0,0,53.0,5,0.0,2,1.0,0,70778.61,1
753,487.0,2,1,33.0,8,145729.71,1,1.0,1,41365.85,0
754,675.0,0,0,52.0,5,146857.71,1,1.0,0,86043.27,1
755,619.0,1,1,32.0,1,125827.35,1,1.0,1,113581.32,0
756,562.0,0,0,32.0,8,0.0,2,1.0,0,146891.07,0
757,699.0,2,1,40.0,6,115563.71,3,0.0,0,83068.28,1
758,728.0,0,1,33.0,2,0.0,2,1.0,1,141798.56,0
759,653.0,2,1,37.0,0,0.0,2,0.0,1,173952.5,0
760,567.0,0,0,36.0,2,0.0,3,1.0,0,182266.01,1
761,741.0,1,0,47.0,7,127924.25,1,0.0,1,158419.85,1
762,479.0,2,0,41.0,6,0.0,2,1.0,1,93336.3,0
763,492.0,2,1,39.0,9,0.0,2,1.0,1,181879.56,0
764,602.0,2,1,24.0,3,0.0,2,0.0,0,48421.3,0
765,677.0,0,1,42.0,1,0.0,2,0.0,0,162820.6,0
766,698.0,0,1,41.0,2,98400.61,1,1.0,0,25017.28,1
767,586.0,0,1,42.0,3,0.0,2,0.0,1,6723.66,0
768,636.0,1,0,47.0,7,118448.15,1,0.0,0,53667.08,1
769,622.0,1,0,44.0,2,119657.53,1,1.0,1,145387.05,0
770,589.0,0,0,37.0,7,85146.48,2,1.0,0,86490.09,1
771,687.0,0,1,34.0,8,0.0,2,1.0,0,139938.57,0
772,477.0,0,1,63.0,5,111096.97,1,0.0,1,71179.4,1
773,619.0,2,1,36.0,9,0.0,2,1.0,0,179614.8,0
774,741.0,2,1,29.0,2,0.0,2,1.0,0,3025.49,0
775,678.0,2,1,30.0,5,0.0,2,1.0,1,73686.75,0
776,711.0,2,1,29.0,1,97541.24,1,1.0,0,196356.17,0
777,658.0,0,0,27.0,3,0.0,1,0.0,1,49775.58,0
778,632.0,0,1,47.0,1,0.0,2,1.0,0,100995.99,0
779,605.0,0,0,37.0,0,0.0,2,1.0,1,160129.99,0
780,714.0,0,1,25.0,2,0.0,1,1.0,1,132979.43,0
781,703.0,2,1,35.0,9,0.0,1,1.0,0,86410.79,0
782,641.0,0,1,32.0,5,0.0,2,1.0,1,91957.39,0
